1.56411479217449,0.98911114000329,1.283156432115,2.34696143190551,1.62918642824009,0.877338750586198,0.418274129452719,0.143724475433593,-0.0226139923905316,-0.129665048374379,-0.21035292974428,-0.290264795474645,-0.394345765878659,-0.553047667520961,-0.809178671719054,-1.22560805788218,-1.86575881592463,-1.95981044549237,9.04996254101908,31.0415690246159,2.83848327433513e-13,-1.25422300321845e-16,7.50346612173178e-17,-1.17377056496548e-11,-6.02460294964211e-12,6.07612560589601e-16,-1.45256058731154e-12,9.07976325792296e-16,-1.347859837803e-11,-1.50136691421899e-12,-2.26284435440574e-12,-5.15454462159637e-12,-8.03945669660475e-13,-1.66245777308995e-11,-2.47063559166451e-13,3.86547071273814e-12,9.34934855000935e-12,-1.76231317389523e-12,1.74386622521484e-15,1.78028723454534e-15
-1.82581977016345e-11,-4.15723917753295e-13,2.37880465062687e-13,8.12842906435435e-13,5.21744081624466e-13,1.83236721001925e-13,-1.195720282566e-14,-1.1532649541455e-13,-1.7388733988661e-13,-2.02769108785407e-13,-2.24948861201964e-13,-2.54786303049701e-13,-3.06743266555125e-13,-4.17899450989641e-13,-6.34737342306955e-13,-1.082819598773e-12,-1.97594218539831e-12,-4.05642539264789e-12,-1.07932659502567e-11,-3.89345167604239e-13,-3.94955666809696e-12,-9.05217389470181e-12,2.03933663785527e-14,7.77904536020095e-12,5.23921058421112e-12,5.93261798481738e-16,1.28078258706547e-12,1.12444256103351e-12,-6.06234182238042e-13,-7.14411471482954e-13,-1.61920616532279e-13,7.34566171806791e-12,-6.25485198037179e-12,-5.1542317044293e-12,-1.92714195112335e-12,-1.09635210700903e-11,9.55757041665994e-12,-1.34602829829362e-12,2.55182413768433e-12,7.27081672071641e-16
3.15803768894749,2.05191155633474,3.06714694091567,6.93338905667771,9.92299122946173,11.9416513206649,13.347618508926,14.4089575640707,15.2855215305027,16.0768934181278,16.8553000729389,17.6892589974941,18.665161021516,19.9133683367379,21.6463636046827,24.2196550822303,28.2354164875871,34.8114708720868,123.791206028368,127.99806094229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56411479217661,0.98911114000451,1.2831564321162,2.34696143190682,1.62918642824041,0.877338750586288,0.418274129452733,0.14372447543357,-0.022613992390574,-0.129665048374445,-0.210352929744362,-0.290264795474744,-0.394345765878776,-0.553047667521103,-0.809178671719231,-1.22560805788243,-1.86575881592503,-1.95981044549302,9.04996254101749,31.0415690246385,9.72508909792495e-12,-1.23498220302968e-16,7.47830631732057e-17,2.63319857093564e-16,4.40921504755812e-16,6.07618013218051e-16,7.63346599817794e-16,9.07964605354183e-16,1.04142029219254e-15,1.16353975798983e-15,1.27430447401489e-15,1.37361966784879e-15,1.46141442708928e-15,6.51360365479699e-12,1.60246112865849e-15,1.65521343449355e-15,1.69628606746371e-15,3.82365101946522e-13,1.74385470506577e-15,1.20700919569027e-16
-1.8258462023194e-11,-4.15834802473679e-13,2.37869374201231e-13,8.12771823014538e-13,5.21730225661558e-13,1.83317088279697e-13,-1.19300926831799e-14,-1.15322547415644e-13,-1.73832392229756e-13,-2.02729464129943e-13,-2.24852958227878e-13,-2.548172622988e-13,-3.06763609721789e-13,-4.17906980423135e-13,-6.34721220796911e-13,-1.08276438309812e-12,-1.97593058697536e-12,-4.0564202705289e-12,-1.07932706030909e-11,-3.89346873262417e-13,6.56021869407559e-12,-1.54427828782481e-11,1.69276488243789e-12,-7.3337342166439e-12,7.57334456184874e-12,1.25399491836639e-12,-3.96944552961148e-12,-2.39153259224546e-12,-6.71063255706828e-12,5.93719987897659e-13,-4.46188759508785e-15,9.8947808176194e-12,1.60538569498024e-13,7.39912353095553e-12,-5.42287193116273e-13,-4.36199616578704e-12,7.31569137039656e-12,-9.77679092040832e-15,3.24627117032422e-12,3.02436873962226e-12
3.15803768895175,2.0519115563372,3.06714694091815,6.93338905668034,9.92299122946424,11.9416513206675,13.3476185089286,14.4089575640735,15.2855215305056,16.076893418131,16.8553000729422,17.6892589974975,18.6651610215197,19.9133683367417,21.6463636046866,24.2196550822342,28.2354164875906,34.8114708720891,123.791206028368,127.99806094229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4052958340797,11.5446886347303,10.4328878315488,4.10462752816951,1.88833094529238,0.953879979219763,0.442571191375478,0.149613419382404,-0.0231463116143894,-0.131841136950327,-0.212031918525789,-0.290128542609106,-0.390899988709872,-0.543726809567333,-0.78925446536051,-1.18689251699275,-1.79890951453369,-1.88908434632726,9.04187279142384,31.041567908406,-3.5784418870513e-16,-2.81587936447041e-17,2.71498359217273e-16,5.71014807170934e-16,8.69977336604068e-16,1.16788274976393e-15,1.46439060146347e-15,1.75910326318247e-15,2.05157178969994e-15,2.3413444567843e-15,-1.01164995964957e-13,2.91112041605736e-15,7.41522763148712e-13,-1.53777889187382e-11,3.73507940705398e-15,-1.64435546435561e-11,4.25809747511461e-15,4.51080087154981e-15,4.75693906479542e-15,4.76541846560138e-15
2.07759029370602e-11,4.45992522396416e-12,3.3870969237663e-12,1.39421695060184e-12,4.76736858526827e-13,1.21650245351313e-13,-3.85820517930987e-14,-1.01494400123642e-13,-1.21636165905923e-13,-1.24546108391928e-13,-1.21738978398613e-13,-1.28784369078581e-13,-1.5489204562694e-13,-2.3174975579542e-13,-3.8701014385614e-13,-7.1405559779372e-13,-1.35989808362526e-12,-2.89356350149893e-12,-8.73846444576338e-12,-3.0509427176721e-11,4.45834210530255e-12,-1.2491508627534e-12,-9.16464411723327e-13,7.74767547823953e-13,-4.5925617908933e-13,1.42986961425773e-12,3.55891899852294e-12,2.90686146295925e-13,2.03220681185663e-12,-6.47637649361495e-14,3.5791096720979e-12,1.37390635695754e-11,2.08734016161189e-12,1.46284029567937e-12,3.19235546490172e-12,-5.92255969937833e-12,-6.81191188762612e-12,-3.72827498795278e-13,-3.02589981642385e-13,-3.37666027415946e-12
22.842462914786,23.1778718215711,23.0853586332335,22.7741444989211,22.133576846496,21.4126132678957,20.6996050366566,20.0194585054605,19.3791444980009,18.7805786672394,18.2274844317164,17.7301884231949,17.3105241976829,17.0086863652493,16.8941080963774,17.0832171956663,17.7659643033261,19.1764083997549,94.6137489772338,127.996773838748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4052958340861,11.5446886347368,10.4328878315535,4.10462752816955,1.8883309452924,0.953879979219792,0.442571191375477,0.149613419382373,-0.0231463116144413,-0.131841136950404,-0.212031918525886,-0.290128542609222,-0.390899988710011,-0.543726809567506,-0.789254465360729,-1.18689251699303,-1.79890951453406,-1.88908434632774,9.04187279142224,31.0415679084286,2.18941227185719e-12,9.85937815390801e-14,-1.47806559388131e-12,7.02004173010097e-12,-9.47881141001521e-12,1.1679161129785e-15,1.46439582745173e-15,-2.50477324655268e-12,2.38941645533081e-13,3.45194701464959e-13,1.26969951515916e-12,2.91112447014818e-15,1.16593120478653e-12,1.05816939501434e-11,5.05309289333639e-13,-6.12349864307097e-12,-1.36441746127584e-11,4.1122214284882e-13,4.75699384512378e-15,5.02658039286936e-15
